smiles,score
CCCCN1CCC(NC(=O)c2n[nH]c3ccccc23)CC1,7.4
O=C(Nc1nccs1)C1CCCN1C(=O)CC1C=CCC1,7.4
CCn1cc(O[C@@H]2COC[C@@H]2NC(=O)c2cc[nH]c2)cn1,7.4
Cn1cccc1C(=O)NC[C@H]1CC[C@@H](c2nc(C3CC3)n[nH]2)O1,7.4
COc1cccc(CC(=O)N2CCC[C@@H](N)[C@H]2C)c1,7.4
CN1C(=O)CC[C@@H](NC(=O)c2cnn3ccccc23)[C@@H]1c1ccnn1C,7.4
Cn1ccnc1[C@H]1OCC[C@@H]1NCc1nc2cc(Cl)ccc2n1C,7.4
Cc1ccc(F)c(S(=O)(=O)N2CCC=C(c3cnn(C)c3)C2)c1,7.4
CN(C[C@@H]1CCN(C)[C@H]1c1cccnc1)C(=O)c1cncc(O)c1,7.4
CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(CC(=O)NCc2ccccc2C)C1,7.4
CC(C)c1nc2c(n1C)CCN(Cc1cccc3c1OCCO3)C2,7.4
Cc1cc(F)ccc1S(=O)(=O)N1CCOCC1C(=O)O,7.4
O=C(O)CNC(=O)C1CCCN(C(=O)COc2ccccc2)C1,7.4
CCc1c(C(=O)N2CC[C@H](N)C2)cnn1Cc1ccccc1,7.4
COC(=O)c1cc(F)cc(C(=O)N[C@@H](C)C(=O)O)c1,7.4
CC1=C(C(=O)NC[C@H]2C[C@H](c3nncn3C)C[C@H]2O)CCC(C)(C)C1,7.4
Cn1ccnc1[C@@H]1[C@@H](CNC(=O)c2cnc[nH]2)CCC(=O)N1C1CC1,7.3
COc1cncc(NC(=O)C2NCCOc3ccccc32)c1,7.3
Cn1cc(N2CC(C(=O)N3CC(C(F)(F)F)C3)CCC2=O)cn1,7.3
O=C(NC[C@@H]1C[C@H]1c1ccc(Cl)cc1Cl)c1cnns1,7.3
CO[C@@H]1CN(Cc2ccc(C#N)cc2Cl)C[C@H]1c1cn(C)nn1,7.3
Cc1nc(COc2cccc(C(=O)NCC3(CC(C)C)CC3)c2)no1,7.3
Cc1nc(C(C)NC(=O)N2CCC=C(c3cn(C(C)C)nn3)CC2)cs1,7.3
Cc1ccc(NC(=O)C2CC2)cc1NCc1c(C)noc1C,7.3
N[C@]12CC[C@H]1CN(C(=O)C1CC3(C1)CC3(F)F)C2,7.3
COC1(C)CN(C(=O)[C@@H]2C[C@H]2c2cccc(Cl)c2)C1,7.3
Cn1cncc1[C@@H]1CN(C(=O)c2ocnc2C2CC2)C[C@H]1CNC(=O)C1(C)CC1,7.3
CO[C@@H]1C[C@@H](c2nc(C)n[nH]2)N(Cc2noc(C3CCCCC3)n2)C1,7.3
O=C(c1ccc([N+](=O)[O-])cc1F)N1CCC1,7.3
Cn1cc([C@@H]2CN(C(=O)NCc3nccs3)C[C@H]2CO)cn1,7.3
COc1ccc(C(=O)NCC2(c3cnn(C)c3)CCCO2)c(C)c1,7.3
CC(C)(C)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,7.3
Cc1noc([C@H]2CN(C(=O)c3cncnc3C3CC3)C[C@@H](C)O2)n1,7.3
CSCc1cc(F)ccc1CNC(=O)[C@@H]1OCCO[C@@H]1c1ccccc1,7.3
CN(Cc1ccc(OCC(=O)O)cc1)C(=O)[C@]12CCC[C@H]1OCC2,7.3
Cn1nc(C(=O)N2C(C(=O)O)CC3CCCCC32)ccc1=O,7.3
CC(=O)N(C)c1nc(CN2CCc3cnc(C)nc3C2)cs1,7.3
Cn1cc(C2CN(C(=O)NC3CCOc4ccc(F)cc43)CCO2)cn1,7.3
CCn1c([C@@H]2C[C@H](OC)CN2CCOc2cccc(C#N)c2)n[nH]c1=O,7.3
Cn1cc(C2CC2C(=O)N2CCN(c3cnccn3)CC2)cn1,7.3
CCn1nccc1C1NC(=O)CCC1NC(=O)CC1CCCCC1,7.3
CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(C(=O)COc2ccccc2F)C1,7.3
CN1CCOC(CN(C(=O)CCc2ccco2)c2nccs2)C1,7.3
COc1cc2c(cc1OC)CN(C(=O)NCc1ccc(C)n(C)c1=O)CC2,7.3
Cc1cccc(NCC2CCN(Cc3n[nH]cc3C)C2)n1,7.3
CCn1cc(C(=O)Nc2c(-c3cnn(C)c3)nc3n2CCCC3)cn1,7.3
Cc1noc(CCCC(=O)N2CCN(C3CCCC3O)CC2)n1,7.3
CN1CCO[C@@H](CNC(=O)NCc2ccc(Cl)s2)[C@@H]1c1cnn(C)c1,7.3
CCN1CCO[C@@H](CNC(=O)c2ccc(C)nn2)[C@@H]1c1nccn1C,7.3
COc1cc(Cl)ccc1CNC(=O)c1cnn(C2CCCNC2)c1,7.3
Cn1cc(C(NC(=O)N2CCC(n3cn[nH]c3=O)CC2)C(F)(F)F)cn1,7.2
COCc1n[nH]c([C@H]2CN(C(=O)c3c[nH]cc3C)C[C@@H]2C2CC2)n1,7.2
CCc1noc(C)c1CN1CCCCC1c1ccc(C(=O)NC)n1C,7.2
Cn1cc([C@@H]2[C@@H](CNC(=O)C3CCC4(CC3)CC4)CC(=O)N2C(C)(C)C)cn1,7.2
Cc1sc(NC(=O)C2CC2)c(C(=O)N2CCc3sccc3C2)c1C,7.2
CCn1nccc1CCN1CCCC(O)(Cc2nc(C3CC3)no2)C1,7.2
Cn1ccnc1CN1CCN(Cc2cccc(F)c2F)CC1,7.2
CC(=O)N1CCCCC1c1ccc(C(=O)NCCc2cscn2)n1C,7.2
CCC(NC(=O)c1ccc(C(=O)O)nc1)c1cccs1,7.2
CCn1ccnc1CN1CCN(Cc2ccc(F)cc2)CC1,7.2
CC1(c2nnc(-c3ccccn3)o2)CN(S(=O)(=O)CCCF)C1,7.2
CC(C)N(C)C(=O)N1CCCC(c2cc(N3CCNCC3)[nH]n2)C1,7.2
CN(Cc1nccs1)C1CC12CCN(C(=O)c1cccc(=O)[nH]1)CC2,7.2
Cc1noc([C@H]2CN(C(=O)c3ccc4nc(C)oc4c3)C[C@@H](C)O2)n1,7.2
CC(C)Nc1ncccc1C(=O)N1C[C@@H](C(N)=O)[C@H](C(F)(F)F)C1,7.2
Cc1nc(-c2cnn(C)c2)sc1C(=O)N1CCOCC1C(=O)O,7.2
Cc1nn(C)c(C)c1CCC(=O)N1CCN(Cc2ccccn2)CC1,7.2
CCSC1CCCCN(C(=O)C2CN(C3CCOC3)C2)C1,7.2
O=C(O)CC1CCCCN1S(=O)(=O)c1ccc(Cl)cc1,7.2
Cc1noc(C2CCCN(Cc3c(Cl)cccc3C(=O)O)C2)n1,7.2
COc1nc(C)cc(N2CCCC(c3n[nH]cc3NC(C)=O)C2)n1,7.1
CCNCCNC(=O)COc1ccc(Cl)c2cccnc12,7.1
O=C(O)CC(NC(=O)c1ccnnc1)c1cccs1,7.1
O=S(=O)(NCc1cn2c(n1)CCCC2)c1ccc(Cl)s1,7.1
CCOC(C)C(=O)Nc1cccc(C(C)C(=O)O)c1,7.1
Cc1cc(OCC(=O)N(CCC(=O)O)C2CCOCC2)ccc1Cl,7.1
COc1ccc(CN(C)C(=O)CN2CCCCC(OC)C2=O)cc1C,7.1
Cc1csc(CN(C)C(=O)CN2C(=O)C3C4C=CC(C4)C3C2=O)n1,7.1
CCOc1cc(C)nc(N2CCN(C(=O)c3cccnc3)CC2)n1,7.1
Cc1cc(CNC(=O)NCC2CCN(Cc3nc(C)c(C)o3)CC2)on1,7.1
CCn1ccnc1C(=O)NC1CCc2ccc(F)cc21,7.1
COC1CCN([C@H]2CCC[C@H]2N(C)C(=O)c2ccccc2OC2CC2)C1,7.1
Cn1cc(C2CCCN2C(=O)CN2CCCCCC2=O)cn1,7.1
CN(C(=O)c1cc(F)c(F)cc1Cl)C1CCNC1,7.1
CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)c2ccn(C(C)C)n2)C1,7.1
Cc1nc(CN2CCCC(NCc3nnc(C4CC4)n3C)C2)no1,7.1
CC(C)C(=O)N1CCC(C(=O)Nc2cnn(CC3CCCO3)c2)CC1,7.1
Cc1cc(C(=O)N(CCC(=O)O)CC2CC2)ncn1,7.1
CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1oc(C)nc1C)C2,7.1
CC(C)c1nnc(CN2CCCC(CC(N)=O)CC2)n1C,7.1
Cn1cc(C2(CNC(=O)Cc3ccon3)CCCO2)cn1,7.1
CN(C)Cc1ccc(C(=O)N2CCC(O)(Cn3ccnn3)C2)cc1,7.1
CCOc1cc(C)nc(N2CCN(C(=O)C3CCC(=O)N3)CC2)n1,7.1
Cc1c(C(=O)N2Cc3ccccc3CC2C(=O)O)cnn1C,7.1
CO[C@@H]1C[C@@H](COc2cccnc2)N(CC(=O)N2CCC2)C1,7.1
CC(=O)Nc1nc(C(=O)N2CCC(F)(F)C2)cs1,7.1
Cc1ccc(C)c(CC(=O)N2CCOCC2CC(=O)O)c1,7.1
COCC(C)(NC(=O)c1csc(-c2ccc(OC)cc2)n1)C(=O)O,7.1
Cc1noc(C(=O)N2CCC(OCc3c(C)noc3C)C2)n1,7.1
COc1ccccc1N1CCC(NC(=O)NC2(CO)CCC2)C1,7.1
CO[C@H]1CCN(Cc2nc(C(=O)N3CCn4c(nc(C)c4C)C3)co2)C1,7.1
CC(C)n1cnnc1CNC(=O)C1CCN(CC(F)F)CC1,7.0
O=C(O)CCNC(=O)c1cc2c(s1)CCCCC2,7.0
Cc1ncsc1NC(=O)CN1CCN(c2ccccn2)CC1,7.0
CC(C)OCC(=O)N1CCOc2ccccc2C1C(=O)O,7.0
Cc1ccc(C(=O)NC2(CC(=O)O)CC2)cc1C,7.0
CC(C)[C@H]1OCC[C@@H]1CNc1ncc(F)cn1,7.0
CC(c1nc(C(C)(C)C)no1)N1C(=O)C2C3CCC(O3)C2C1=O,7.0
CCc1nc(CN2CCCN(C(=O)c3occc3C)CC2)cs1,7.0
CNCC1CCN(C(=O)Cc2ccc(Cl)cc2Cl)C1,7.0
COc1ccc(F)c(CN2C[C@H](OC)CC2c2ncc[nH]2)c1,7.0
CO[C@H]1C[C@H](c2nc(C)no2)N(C(=O)c2cscc2C)C1,7.0
COc1cccc(C(=O)N2CCCC2c2nc(N)n(C)n2)c1C,7.0
COCC(C)(C)CNC(=O)N1CCCC1c1nc2cc(C)ccc2[nH]1,7.0
Cc1cn(C(C)(C)C(=O)NC2CCN(c3ncc[nH]c3=O)C2)cn1,7.0
COc1cc(F)ccc1N1CCN(C(=O)[C@H]2CSCN2)CC1,7.0
COc1ccc(C(NC(=O)c2cnn(C3CC3)c2)C(=O)O)cc1F,7.0
COC1CCN([C@H]2CCC[C@H]2NC(=O)CCn2cccn2)C1,7.0
CC(C)Cn1cccc(C(=O)Nc2cn(C)nc2-c2ccco2)c1=O,7.0
Cc1cc(C(=O)NC(CC(=O)O)c2cccs2)ncn1,7.0
CC(=O)NCc1cc(OC2CCN(Cc3nccn3C)C2)ccn1,7.0
OCCCCCN1CCC(Cc2ccccc2)CC1,6.9
CC(=O)NC1CCCN(C(C(=O)O)c2ccccc2C(F)(F)F)C1,6.9
CCc1n[nH]c(C2CN(C(=O)Cc3cnn(C)c3)CCO2)n1,6.9
CCc1noc(C)c1NC(=O)N1CCCS(=O)(=O)CC1C1CC1,6.9
Cc1noc([C@H]2C[C@@H](O)CN2C(=O)Nc2nnc(C(C)(C)C)s2)n1,6.9
COc1ccc(-c2cn(Cc3nccn3C)nn2)cc1OC,6.9
CCC(NC(=O)N1CCC[C@@H]1c1csc(C)n1)c1cccs1,6.9
O=C(NC[C@]12CNC[C@@]1(C(F)(F)F)C2)N1CCNCC1,6.9
Cc1c([C@@H]2[C@@H](C(=O)NCCc3ccon3)CC(=O)N2C2CC2)cnn1C,6.9
Cn1nccc1[C@@H]1OCCC[C@H]1CNC(=O)c1ccc(C#N)[nH]1,6.9
CCC1CCCCCN1C(=O)c1cccc(N)c1,6.9
CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,6.9
Cn1cc(C2CCCN2C(=O)CN2CCCC2=O)cn1,6.9
CCn1cc([C@H]2OCC[C@@H]2C(=O)NCCn2cc(C)cn2)cn1,6.9
COC(=O)C1CCn2c(COc3ccccc3OC)nnc2C1,6.9
COc1cccc(C(C(=O)O)N2CCN(S(=O)(=O)C3CC3)CC2)c1,6.9
CCCOc1ccc(CN2CCc3c(ncn3CC)C23CCOCC3)cc1OC,6.9
CC1(C(=O)O)CCCN1CC(=O)Nc1cccc(Cl)c1,6.9
CS(=O)(=O)N1CCC(N(CC(=O)O)C(=O)c2ccc3c(c2)OCCO3)CC1,6.9
CCCCn1nnnc1CN1CCn2c(nnc2C2CC2)C1,6.8
Cn1ccnc1[C@@H]1OCCC[C@H]1CNC(=O)c1nc[nH]n1,6.8
COC1(CC(=O)N2CCC([C@@H]3CC[C@H](C(N)=O)O3)CC2)CCC1,6.8
Cc1cc(C)c(C#N)c(NC[C@@H]2CCCN(C)[C@H]2c2ccnn2C)n1,6.8
COCC1(C(=O)O)CCCN1Cc1cccc2nccn12,6.8
CN(C)C(=O)CC1(O)CCCN(c2nccn3cnnc23)C1,6.8
CCC(C(=O)O)N(C)Cc1ccccc1N1CCOCC1,6.8
CN(C)c1ccc(NC(=O)N[C@H]2CCCO[C@@H]2c2cnn(C)c2)cn1,6.8
Cn1nccc1[C@H]1OCC[C@@H]1NC(=O)c1cc(C2CC2)on1,6.8
O=C(NCC(F)(F)C1(O)CCCCC1)c1cn[nH]c1,6.8
COCC1(C(=O)O)CCCN1C(=O)c1cccc(OC)c1,6.8
CC(C)(C)OC(=O)c1cc(NC(=O)COCC2CCCO2)ccn1,6.8
CC1(C)CN(C(=O)NCc2n[nH]c(C(C)(C)C)n2)CC(C(F)(F)F)O1,6.8
COCc1noc(CN2CCN(C(=O)c3csnc3C)CC2)n1,6.8
Cc1ccc(C2CCCN2C(=O)COC(C)C)cc1,6.8
CN(C)CCOc1cc(CNC(=O)N2CCCC2(C)C)ccn1,6.7
Cc1nc(NC(=O)CN2CCN(c3nccs3)CC2)sc1C,6.7
COc1ccc(C(=O)N[C@@H]2CN(C)C[C@H]2c2cncn2C)nn1,6.7
COc1cc(CCO)ccc1NC(=O)c1c[nH]cc1C,6.7
COc1nscc1CN(C)C(=O)C1(C(=O)O)CC=CCC1,6.7
Cc1cnc(NC(=O)[C@H]2CC(=O)N(C3CC3)[C@@H]2c2cnn(C)c2C)o1,6.7
O=C(NCC1CCCN1CC(F)F)Nc1cncc(F)c1,6.7
Cc1cc(C)n(CC(=O)N2CCC(N3CCNC3=O)CC2)n1,6.7
Cc1cc(S(=O)(=O)NCCc2cnoc2)sn1,6.7
CCc1[nH]ccc1C(=O)N[C@@H]1CN(C)C[C@H]1c1cncn1C,6.7
COc1cc(NC(=O)N[C@@H]2CCO[C@H]2c2nccn2C)cc(Cl)c1OC,6.7
CCc1ocnc1C(=O)N[C@H]1COC[C@H]1Oc1cnn(C)c1,6.7
CC(=O)N(CC(=O)O)CC1CN(C(=O)C2CC(F)(F)C2)CCO1,6.7
COc1ccc(S(=O)(=O)N2CCCN(C(CC(C)C)C(=O)O)CC2)cc1,6.7
CC(C)CC(C(=O)O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,6.7
Cc1cc(C)c(C(=O)N[C@H]2COC[C@H]2Oc2cnn(C)c2)[nH]1,6.7
COc1cccnc1CC(=O)N[C@H]1COC[C@H]1Oc1cnn(C)c1,6.7
O=C(O)C1CN(S(=O)(=O)c2cccc3c2OCO3)CCO1,6.6
CC(=O)NC(C)C(=O)Nc1cnc2c(c1)c(C)nn2C,6.6
Cc1nnc([C@]23CCC[C@H]2CN(C(=O)c2[nH]cnc2C(C)(C)C)C3)o1,6.6
CC(C)(C)c1nc(C(=O)N2CCCC2CC(=O)c2cccs2)cs1,6.6
CC(C)C(NC(=O)c1ccco1)C(=O)N1CC(C)S(=O)C(C)C1,6.6
CC(C)CCNS(=O)(=O)c1ccc(C#N)cc1NCCCO,6.6
Cn1cccc1C1CCCCCN1C(=O)c1ccnc(-n2cccn2)c1,6.6
O=C(NC1CCC1)[C@]12CNC[C@H]1COC2,6.6
O=C(O)c1sccc1CN1CCn2c(nnc2C(F)(F)F)C1,6.6
CC(C)CC1CCCCCN1C(=O)c1cccc(N)c1,6.6
CO[C@@H]1CN(C(=O)c2occc2C)C[C@H]1c1cn(C)nn1,6.6
CC(C)CC(=O)N1CCC(NC(=O)c2cscn2)CC1,6.6
CCn1ccnc1C(=O)N(C)C1CCCN(Cc2noc(C)n2)C1,6.6
CCc1nn(C)c(CC)c1CC(=O)N1CCC(NC(=O)NC)CC1,6.6
Cn1ccnc1CN1CCCC(NC(=O)N2CCC[C@@H](O)C2)C1=O,6.6
CC(C(=O)O)N(C)S(=O)(=O)c1ccc(C(F)(F)F)nc1,6.6
N[C@]12CC[C@H]1CN(C(=O)NC1CC(F)(F)C1)C2,6.5
COc1cccc(OC)c1CC(=O)N1CCC(C(=O)O)(C(F)(F)F)C1,6.5
CC(C)c1nn(C)cc1NC(=O)N1CCCCCC1c1ccncc1,6.5
CCN1CCO[C@@H](CNC(=O)Cc2ccco2)[C@@H]1c1cncn1C,6.5
Cc1cc(C(=O)Nc2cnn(C(C)(C)C(=O)O)c2)n[nH]1,6.5
COc1cc(Cl)c(S(=O)(=O)N2CCCCC2C(=O)O)cc1OC,6.5
CCN1C(=O)C[C@H](C(=O)NCc2cnnn2C)[C@H]1c1cnn(C)c1C,6.5
CC(=O)NC(C(=O)O)c1cccc(C)c1C,6.5
CC(C)CC(=O)N1CCC(NC(=O)c2c[nH]nn2)CC1,6.5
Cc1nnc(C2COCCN2C(=O)c2cc(C)n(C(C)C)c2C)o1,6.5
Cc1nc(CN2CCC(O)(Cn3ccnn3)C2)sc1C(C)(C)C,6.5
CCCNC(=O)CNC(=O)Nc1cnn(CC2CCCO2)c1,6.4
CC(OCC1CCCO1)C(=O)Nc1ccns1,6.4
CCc1ncc(CN2C[C@H](OC)CC2c2ncc[nH]2)cn1,6.4
Cc1cc(CN2C[C@@H](F)C[C@H]2CNC(=O)CNC(C)C)on1,6.4
Cc1cc(C)c(C(=O)N2CCC(C(=O)O)(C(F)(F)F)C2)o1,6.4
CCn1cc(C(=O)NC(C)CO)c(C2CCOCC2)n1,6.4
Cn1cnc(C(=O)NC[C@H]2CCC(=O)N(C3CC3)[C@@H]2c2cnn(C)c2)c1,6.3
CCn1cc([C@H]2OCCC[C@@H]2NC(=O)c2sccc2C#N)cn1,6.3
COc1ccc2c(c1)OC(C)(C)CN(C(=O)NC1CCOC1)C2,6.3
CNC(=O)C1(COC)CCCN1C(=O)c1cc(OC)ncn1,6.3
CC(C)CC(C(=O)O)N1CCN(S(=O)(=O)N2CCOCC2)CC1,6.2
C[C@H]1OCCN(Cc2ccnn2C)[C@@H]1C(N)=O,6.2
CCOCCCNS(=O)(=O)c1ccc(C#N)cc1NCCO,6.1
COCCN1C(=O)C[C@H](C(=O)NCC2(C)CC2)[C@H]1c1nccn1C,6.1
CCC1COCCN1C(=O)CCn1ccnn1,6.1
Cc1nc(C(=O)N2CCC(C(=O)O)(C(F)(F)F)C2)c(C)s1,6.1
CCc1cc(C(=O)Nc2ccccc2N(C)C(C)C)n(C)n1,6.0
Cc1c([C@@H]2[C@@H](C(=O)O)CC(=O)N2CCC(C)C)cnn1C,6.0
CN(C)CC1CN(C(=O)c2cnc(-c3cnn(C)c3)s2)CCO1,6.0
Cc1n[nH]c(C)c1C1COCCN1C(=O)c1sccc1C#N,5.9
O=C(O)CC1COCCN1C(=O)c1ccc[nH]1,5.9
CNC(=O)C1(COC)CCCN1Cc1cc(C)nn1C,5.9
CCS(=O)(=O)N1CCCC(C(=O)N(C)Cc2ccns2)C1,5.9
CCn1cccc1C(=O)N1CCc2occc2C1C(=O)O,5.9
COc1nn(C)cc1NC(=O)CN1CCCCC(OC)C1=O,5.8
CC1CCN(C(=O)[C@]23CNC[C@H]2CCOC3)CC1,5.8
CC(C)c1cc(C(=O)N2CCCC(C)C2CN)nn1C,5.8
CCC(C(=O)O)N1CCN(C2CCOC2)CC1,5.6
CCOCC(O)CN1CCN(C(=O)c2cc(C)nn2C)CC1,5.6
COCC(C)C(=O)NC1CC(N(CC(=O)O)CC2CC2)C1,5.6
CCN1CCN(C(=O)c2c[nH]c(C)n2)CC1c1ncc[nH]1,5.5
CCN[C@@H]1CCCO[C@H]1c1nccn1CC,5.4
COCC1(C(N)=O)CCCN1Cc1cn(C(C)(C)C)nn1,5.3
CC(C)N1C(=O)CN(CC(=O)O)CC1(C)C,4.5
Cc1cc(=O)[nH]cc1C(=O)N(Cc1ccsc1)C1CC12CCNCC2.Cl,
Cl.Cn1ccnc1CN(C(=O)COc1ccccc1)C1CC12CCNCC2,
